sentence_id	sentence	sentence_domain	source
a413c9698f8044f491bf2a77a39c9aea04c20fcb7b2f5d2cfa59138e13399290	Kecil bernama, besar bergelar		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a41819e00e2dbdb287ba9360ed15f240dcba12dd717c4361af8f7c40b4ba6a1a	Selamat datang di situs Proyek Tatoeba.		http://tatoeba.org
a41dad142b4f4f3833dfa9d4d67cbf61c7799763fa6897250bc1c8d366a84f70	Dia membagi kuenya untuk dua orang.		http://tatoeba.org
a42284ab9fdf1f48fb2b12dac091471418a0b55f0263800798977629e73d2d8d	hukum merupakan peraturan yang memaksa masyarakat untuk mematuhinya		example sentences from dictionaries
a429c1eb1cb5c98534697b2524cba4abed5f4cd74e8253a5cfe6f0c12fe65f15	Musim panas di Kyoto sangat panas.		http://tatoeba.org
a42f366a121507d50ff3f9d2498819f479e4754c23753036180277721d25fb9c	Aku tidak mau pergi sendirian.		http://tatoeba.org
a42f45130799d7651ff5d15d271d288792deb5c8541d92bc870cf3908f58a5ba	dikasihi lebih baik daripada perak atau emas.		Amsal Salomo
a435a9d0ea966ad22b56fb7c99288c32088c431e92daed373eaba39887486694	Saya sarankan Anda untuk berhenti merokok.		http://tatoeba.org
a437b393396b9892fba96932e3dfab46b1bb6e81d585264e69240945e9db97c6	Aku melukai hidung Tom.		http://tatoeba.org
a43d558e1e4710a7ce8d4538aee5840a9de3a661a1577c3ac90cbe8120f4f411	Tom bukan pemain golf yang baik, sebaik yang ia katakan.		http://tatoeba.org
a44336faaf49f7f96c27d265d4ae3e5733bb127290e547528e4c0e550a40da26	Tiada akhir		http://tatoeba.org
a4490b720700998d341c051e3e3aeb3188ac3e1e63098c021e95b892fab97128	Tom merasa persendiaanya kaku setelah duduk lama dalam posisi yang sama.		http://tatoeba.org
a44cd4a17063cc05200e934514a5b0c9bd72c28365ea77eb6bb22842dae106f3	Aku akan memberimu uang ini.		http://tatoeba.org
a451a6d8ff056357ec5a8ec7ae7ddd9488b496a5236ed3a9277dddcdab6369a1	Tidak ada yang ingin kuberitahukan padamu.		http://tatoeba.org
a457077bb4c82cfa7e94bb72a6362d484e15c7cb03d6079f0d268a6529d7babf	Ini kota yang bagus.		http://tatoeba.org
a45bfdbee29aff2bccc2d3cfb1d866a2bb2355c03ffd12d9e73d2e7ad5128cc7	coba bakar, mempan atau tidak		example sentences from dictionaries
a4630e8bc4c0c17575f3a7fdffaf9aedd4d6160b78967cc91f9272010953f10b	Aku suka terung.		http://tatoeba.org
a46a0870f738a163eda3a78a8633e8cdff070776550e53539a11dd3422e3e53c	Apakah benar Tom tidak suka berenang?		http://tatoeba.org
a46a1b01873da0fbb1ad22988b1bb1033ab5a1b50a9ac4ad85305fa69f8510dd	Kebenaran meninggikan suatu bangsa, tetapi dosa adalah noda bagi bangsa mana pun.		Amsal Salomo
a477f6c6971931c92c072a3c5ca2203e148bd3caec695de567659ec64e725d71	Atom tersusun atas tiga partikel subatom yaitu proton, neutron, dan elektron.		Self Citation
a48b0c20c33978a5f8096df6bcb05dfb97be0c581c72c85d774972bf27623b08	Silakan dinikmati buahnya.		http://tatoeba.org
a491330de3008336002d1c4e54e468dd19b7f70c80e4d1a1ffbc39736a6a7b32	Tom suka dengan semua perempuan di kelasnya.		http://tatoeba.org
a497c97bd04e1c068d534136cd535ad71966918e930e7d8fb86f2dabd5f7dff3	Ke mana mereka pergi?		http://tatoeba.org
a49a7ac638aa326426ab0ec5682cf75bec39f4849e84e59a202be435a81f76c6	agar diperjuangkan penasionalan buruh pada perusahaan asing		example sentences from dictionaries
a49be05868e58102500914971159446f858a04ee89db64a1e119b6201c6e4c92	Cepat!		http://tatoeba.org
a49dd4a5935764d93431f912a8f456451117b9f8b91c464cc3b2e7f5b2aa090f	beratus-ratus rakyat menyingkir ke luar kota		example sentences from dictionaries
a49e71aece8bbc23cb4a2d823b798318cf34947b33f396433ff3702381e7f3fb	Kata sandi?		http://tatoeba.org
a49fa504a62ce628814adea5b59fd60a5f6166618b4c96d31b28648e43402de1	Tam bilang dia ingin melakukan kegiatan kelompok.		http://tatoeba.org
a4a839dae82b15238e6fa6406fdf83dbd8710e3592876f7f0a39a5d4f996c2b7	beberapa orang penduduk yang ternama		example sentences from dictionaries
a4abcb7fe9b40d4afce98a6788b5ffb8ef80e82a13e6aa0b698733cc63602a33	Waaaa...		http://tatoeba.org
a4b3f5b15695c39dbc66ff8f741b4e487869f47459a9c584970102a0cc524501	Tempurung kepala adalah tulang keras pada kepala yang melindungi bagian otak Anda dari cedera.		http://tatoeba.org
a4b56c5fc67043d26177194abc10078651f35b37d6297dc8c44af4ed0689359a	Baju ini harganya berapa?		http://tatoeba.org
a4b5b1db9e1e66c83cfdec3ce5eb4193ea69e51ff83161c0081f75a4f032a308	Kamu menyakiti dia.		http://tatoeba.org
a4b7951cdd6e36b00b7d0b2baad63253fa876d0abeef7a68f7e2cfade9691235	Tom tertarik pada matematika.		http://tatoeba.org
a4c3056748d77708db0334dd6de03c2f9d8255453d70e305d991a27fcb0efffa	bawalah payung, senyampang hujan di jalan		example sentences from dictionaries
a4c50786f692c956e41e05a16012b47b407eb5d6fa63f72c44e3d11e22a0d759	Ayo masuk kembali ke dalam.		http://tatoeba.org
a4c9fa64370d6968d3a01f75f3fce9b589a0b5bb9138ddb07acf7f62bf9b7161	bumi mengedari matahari		example sentences from dictionaries
a4cd133e541eca2ce25487f6688f4366caf4855c067643b04b37dea0e75902dc	Habis adat dengan kerelaan, hilang adat tegal mufakat		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a4cf0ead9bc459b289b376b6981e28857e006c607a9d59477509e236e468fa18	yuni dihukum lari keliling lapangan		Self Citation
a4d3550ee97d4ed41d3c9cda22c1dd3f4306778d7511c45a7f50795e22c4f224	Lebih baik kamu tidak mengambil keuntungan dari kebaikan hatinya.		http://tatoeba.org
a4d93ba6b3e05deafd919c7719305f9169eaa0e00b5f9b62b51331b290140847	Kau terlihat sehat seperti biasanya.		http://tatoeba.org
a4e230559626aa7a6a1fb44d4d250eee0cae3a856645f5ec48e6a1ea6d612408	Dia dibujuk untuk melakukan itu meskipun bertentangan dengan hatinya.		http://tatoeba.org
a4e46a59ee038fbdac708e53699b27a9688ae6197fca1e9baeb507b775bcb97d	atas keterlanjurannya, dia minta maaf		example sentences from dictionaries
a4e738452e359a481cc9023c4289b36fdac414600272d875783667ead754e4dc	Mereka saling jatuh cinta.		http://tatoeba.org
a4e74ae4ef5b5567283385dbd0a031ba210fa7bb30dba1f87816f43b545a5c28	Katakan padaku apa yang harus aku lakukan.		http://tatoeba.org
a4e8be80c31feaa79e7832331cf3c03ebcfabaac750478593eb145bd3fa4e0a6	Tom pandai berbahasa Perancis.		http://tatoeba.org
a4ec2e457598fbde30fed4bcc7ff911a4d65b0c610d715aad6af2ea2cf6c3c11	Aku pikir kamu benar.		http://tatoeba.org
a4f108fabf30ad1053afafb9529935223a2ae7942f3b60fe292008bc82f5cdca	Aku akan ikut denganmu.		http://tatoeba.org
a4f15d44c7c676bb83ae9b88362c2a1838275a3fc8d44936b557a1ff321aad65	Bagai menggantang anak ayam		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a4fa200b7c6223733b08181027f90f90338d0ac7bbcb947bc8dbc18147b246af	Tom adalah seorang temanku.		http://tatoeba.org
a512e032270d094d5ca6c5aeb4ec1451be0894f8fa38ddbcae01203d3dce5118	badan dan jiwa anak sedang tumbuh jangan sampai terganggu		example sentences from dictionaries
a5134639803e3c5c48581d48f7ce23d2ac81598e04fb3e2c24e7fcedc46860b7	Kau terlalu banyak bicara.		http://tatoeba.org
a514d2b2d02cf386a3263632a8ef66462244e487998f9d2e0eb532fa0d5556a2	Kamu sedang melihat apa?		http://tatoeba.org
a519d19603c03d01033464101b72515bd57676aa31445c03ce7847cf00af707c	Mereka yang mengawasi jalannya memelihara jiwanya.		Amsal Salomo
a51fd8acbc1a04963e3a185a934e1be07cfb4a4bd699d577be7ccc10faee1505	Berdiri!		http://tatoeba.org
a5291c96b0419ea6f9f7f17dd751c20de470cd26918bf1bb59485c8a5258b92e	bolehkan aku mempersuami orang yang sudah menjadi saudara		example sentences from dictionaries
a530df7f4ec2cba054e799565595ba5209cabe33ba225a2b62e38d7c288aca88	Menunggu ara hanyut		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a532baa72bc94c5ddacf648b69d2b013f48bffc1de109094fb4a48f9ecc3b962	Seperti gunting makan diujung		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a53e135b2e2012be078650228bb75673071227351b8583c3d30714bd615d24d3	Salah langkah surut kembali		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a5447c00a055e84956897f0bfa2ceed9c569363617ae8f4e274ab5c042fa28ea	Jari Tom terbakar setelah tidak sengaja menyentuh wajan penggorengan yang panas.		http://tatoeba.org
a544b1a70127eddffcc67109d6bfab7ba3652724e105fb8e401428d21268ea59	Tom ingin menjadi pusat perhatian.		http://tatoeba.org
a545202e2231588b0b7dfd0f2613ffa7a3a84921a631c8cc548ae639904fd38f	Angkat tangan!		http://tatoeba.org
a54842158955c5a5bd85bbf90ecc0635f410643f4e0e5eef170493c1a5aceaef	Itu kalio, bukan rendang.	service_retail	Myself
a5531c7db1d396ab0ee675a55034d0b31b39552de2f8422bbf8a770cb60c8d80	Tidur berulam air mata		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a553a94d74dcb264353bf91e86baf2ea995934e86c299f2b7f2100adff9779b5	anak yang tertabrak mobil itu mati seketika itu juga		example sentences from dictionaries
a558ac40f3c00b623f4c2566642c160a28423e52d83346eaf9cb31d417a605b1	Buruk-buruk bak embacang		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a560e97229253ecb0e4c34bd061cd3198cb69c12b073b08491db16d5ebf5b6a3	Kita mulai!		http://tatoeba.org
a56157f7340a1d31b333c82d5ee2e69cdda56f7ed10372d158ba70b72f61af3d	Bisakah kita memprioritaskan ini?		http://tatoeba.org
a567f888c89bacce0538037dcdbc432ae0167f712736278b1c8b78596efca70f	Sudah bertahun-tahun kami saling kenal.		http://tatoeba.org
a56d2fb87eb84fc8577695d3aade71ef5c17b0e7eabee95dc3917eb25c2aa2c0	Rabu adalah hari favorit saya dalam seminggu.		original work
a576f8aa348a08a3c7a8740a1d6e782761f71f3b89c27db1412e5c31046c38ff	Tom sudah ada di langit ketujuh		http://tatoeba.org
a57ab19b2e75094a8fad914524eca1da8b84b4a9d97012ddfc9a3472591fbfa5	Jam berapa biasanya anakmu pulang sekolah?		I create these sentence by myself
a589a56c2f76f5b42eda1355acfe726a70320c09f2afcb9259ebb933c2a70939	Ada nyawa, nyawa ikan		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a58b5269c2b4a6a2059c263d71c1733df41429669715c1e7307b25888ce2ba67	Makan bubur panas-panas		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a58f858e9daddeb0956edb729d69144677b22cca6ce49b795f43dc21f2a7c9f0	Aku tidak tidur dengan nyenyak akhir-akhir ini.		http://tatoeba.org
a58fa25d59b6f6822bbc5d9bec22444f40e1897169f01d46098dc7b19398b42e	Sejengkal jadi sehasta		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a592669a39b96e3361f4547b652bf75aa288df4d98b1ee65ed6a6d4b8c77e6e2	Tom mencari tempat makan dengan harga yang terjangkau.		http://tatoeba.org
a593579a8436b27155d793b902a9fb92df2711ff5ff7f4ab5899bac823450fd8	Kalau tak ada angin bertiup, takkan pokok bergoyang		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a59c874448c2fcef1da161da29bb7bd048eb043bd2a714624b7ddb81e7c335cc	Akan kutunggu di halte bus.		http://tatoeba.org
a5a398db9fa800ba33a4663315b5937a92880de101095711f3a1265ab0a42b63	penasaran ajaaa biasanya ada aja yang becanda nya kayak gitu.		https://hf.co/datasets/nyuuzyou/chatgpt-in-russia-qa
a5a3e9394ed5ae6dcc17fa11a76d31b74a86b832d0f140a331377769e53a0ff7	Bagai meminum air bercacing		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a5a4dd1bee38a88f5aafdb1c6edbcc9217e42fa4802ab31fb8d92cb81415f0be	Apa saja yang kamu lakukan minggu ini?		http://tatoeba.org
a5a98a57f3ebd602b26dda497b6a0c3e335b68dbc7fdc4fc142de13de865e3c8	Apa kalian yakin dengan hal ini?		http://tatoeba.org
a5ae5ad6f9a3292925631fac7e5e1955dc210bda0dbb755751a443418421de8f	bendera-bendera dinaikkan setengah tiang sebaik diterima kabar kematian Gandhi		example sentences from dictionaries
a5b1872e6369570950bb0e8ce0f22d4829e5fadcc4b120bd291f4c0aa0b73285	Habis gelap terbitlah terang		http://tatoeba.org
a5b2a9509ab0ec9c423d12d1cee3b87a75e497423f5b807dfd6d264586865050	bahasa Batak, bahasa Jawa, bahasa Sunda		example sentences from dictionaries
a5b2e54ba9b63b48d9b2a820065ec88e5a10a1d1a08e771221beda7163da09b9	Tidak ada satupun yang peduli.		http://tatoeba.org
a5b2e5799365d4cff1d33bef63b99c2194e246b3facfa0e834f822ff619e2655	Aku ingin kamu segera pergi ke Osaka.		http://tatoeba.org
a5b3c9043b267b0b8507b6363bf2a0d6963e6d58fb2d536ae16f61bf6804f990	Tom mengangkat teleponnya dan melakukan panggilan.		http://tatoeba.org
a5baf1f51e65a9f0a19c9035d76c6ef7ff0ee5b8aa6c8dc91329da4332b07d15	Kami kekurangan dana.		http://tatoeba.org
a5bbcd02b072122d6c6367c358fbbe7532516c13414f4bae3189c5dd3c7600c3	Wajar saja kalau dia marah.		http://tatoeba.org
a5bdb539968c9910f9e59ce1af9f09b2a6e6e987bc173c032c4f449b1015d4e9	hasil industri rumah itu meliputi bermacam-macam barang keperluan sehari-hari		example sentences from dictionaries
a5c101433e937c76aa620e0431d340bcf193b207b36f7ec7e8778eda1aabf166	Dia sama sekali tidak mengerti betapa pentingnya pertemuan ini.		http://tatoeba.org
a5c3b87b1eaa4d8567b6677e52983c7220d4737763e3954729045eb06dd160ed	Apa perlu aku temani?		http://tatoeba.org
a5c7a298673f6a3ae079080f714f59c80d29e4b0e5b0eb9480ce622d5b8aad4d	air bah itu tidak terempang lagi		example sentences from dictionaries
a5c923fd640393f0d15bec2be0f181865aaa4e8f095c375c3d1d80e6a8619b3a	awak perahu sedang sibuk memasang rubing		example sentences from dictionaries
a5cd53ff71019dab6e78b613a24cd04ebfeadd062acd012ae188956c04734ff8	Apakah kau pernah bertemu dengannya sebelumnya?		http://tatoeba.org
a5d0ba25c7dac2721ff6f8c3b5da494b4270957f20d044c9657821a58527919a	Siapa yang lebih bisa berbahasa Inggris, Yoko atau Yumi?		http://tatoeba.org
a5d45e75208e3a2d12679bc14217fd00aec4db29c5f964466c8ba80519190c5c	apakah kakek itu masih mendengar?		example sentences from dictionaries
a5d95188234a84a65f1e1508e6e6a14c68bb518ed65fed90df18cc5ccea412cb	Inyo lah janji indak ka mangecekannyo ka urang lain.		http://tatoeba.org
a5dcf53f565719ef6d919d12019cb0c8a4b27728ce864af9f2089f3990b81f39	Raja yang berhikmat menyerakkan orang fasik, dan memutar roda penggilingan ke atas mereka.		Amsal Salomo
a5df947f2e1cd5aea7163eb99d9db6538ae8fee2a82a4d1ff33b58f5c4c18d19	Tanduknya patah karena menabrak tembok. 		Self Citation
a5e2661c0b7a46e041e4ca96b871f90cbc34a32acc6bc12b68385e7355cf7871	sudahkan kamu membaca hari ini? 		Self Citation
a5eb4847af0fa17f5ceccbe31d900cf959d9c724f7bd680ba93b3ccc6013bdab	beliau duduk agak memencil		example sentences from dictionaries
a5ec01caf70b5b8b6f1c64bd75803475e1e5d6644b7896f0172e13ff6cab1c64	begitu datang, dia lantas masuk		example sentences from dictionaries
a5eca903c716a7abde0fbefa9cd58899f56f730e008db717bc7a7c3fa0a17ccb	Kamu bisa berbahasa Inggris tidak?		http://tatoeba.org
a5ee14d58cd8d9f69e27a1a3e72922e70b90fadf3153e79cbccc855f11dc1cc1	Udin bersiap-siap akan menempuh musuh		example sentences from dictionaries
a5ee71117b95620529a292e02da68437fc355071afd92a863581cd48cc3cfce7	Atmosfer bumi terbagi menjadi beberapa lapisan.		Self Citation
a5ef44c2cd5766c7a9a4bff60f07bbacb8b51c7461356bde798ce47495d8a5bb	Kamu tidak boleh memberitahukannya pada siapapun.		http://tatoeba.org
a5efdf3c5e53f735997fc0a8bccce2b75a887887c10defcd3848b172ab07ea94	anak-anak sedang belajar menulis		example sentences from dictionaries
a5f283c5053b7696646e9692b64becabb9c6e5fdb1406cde317a8f40301f5120	batu bara yang padu		example sentences from dictionaries
a5fe2476f483131953a1dccf55ff36e2bbda9e5148df153fcbc0922f65f66400	Dalam lautan bisa diduga, dalam hati siapa tahu		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a5fee0e346b83948b7c8089e377a4b0827f93a3eca471da8718c29496b0d070d	Jadilah kuat seperti batu karang.		http://tatoeba.org
a5ff039e76a57d4f585d786c912fec0ce53b82572fda10adda281bffc9e4dd20	akibat sakit payah itu, bicaranya meronyeh		example sentences from dictionaries
a60c6ec41daaece28218d762cb973034a5795a6eac6fa01d3b4ef946897a4d6c	Tom membeli dua kapkek coklat dengan taburan vanila dan memberikannya satu ke Mary.		http://tatoeba.org
a6103f975db735236dec72cb27ab3f1fc26f92cb378521a745d4da39a81ce1cb	Misalnya?		http://tatoeba.org
a610dab42b259111efcfa3d0a161efb9f9b14819159397ac3478d4f163648f59	Kapal itu menghilang di ujung cakrawala.		http://tatoeba.org
a617b8e095dfe3d3d622c2776eec51821393324c43d8dec11983833f9bf3339a	Telah jadi air		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a6189cbc7b77c288f1cf4df6822d0259608a5bffcaf73b13c79d4c8f6f142dcc	Dia adalah seorang guru dan novelis.		http://tatoeba.org
a619f586daf3a2dc587c04e9f3b636d1a22d5851568306d1ed0307c76b6e635e	Kereta kami berangkat jam setengah sembilan.		http://tatoeba.org
a61a635287cf52ec3f349531c2eb17bb97c5701f256c0f6f29e0024a1c91f026	berbagai perubahan itu hendaknya jangan menimbulkan kejutan yang dapat mengganggu kelangsungan pembangunan		example sentences from dictionaries
a61f378ee01f7283282ee9dacfd81020de1a1bcb2dd8739a3eef3b9ce6aaa0aa	Sebagai gagak pulang ke benua		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a6216c5cf487a5564b93dadd645b18e1ec927cbd8852c5cd81e01d51f463e26a	Baunya sangat tidak enak.		http://tatoeba.org
a622bcf4b55e9765db67c63d6ad1573cb46a6a58098bd4d3278b663f2716943a	berita tentang keberhasilan anaknya diterimanya dengan keriaan yang besar		example sentences from dictionaries
a622dac24be9c60af41f78bfc408d4acffe70b59d416b38520e08238fe275f55	Dia akan kembali senang setelah sampai di sana.		http://tatoeba.org
a626793d55dbe54d6cae5f9f14e2032e34741c62daa04a0988a0ae0f4263d1a1	Aku harap aku bisa berenang.		http://tatoeba.org
a62f2457ffea8245377e0af871fd2a6ebd232d08fcef46304d40bc191c3c5590	beliau menghabisi pidatonya dengan harapan agar hadirin dapat membantu usaha itu		example sentences from dictionaries
a6311afb50bb5c9294bda4ef54c3881d4c5029056963d7ad4bb0bd11a03baf63	Mungkin kalian telah melakukan sebuah kesalahan.		http://tatoeba.org
a635bead4a9980daf7d7df19f910fac2e03eedefeb663639bdfb632f7abf252b	bidikannya persis mengenai sasaran		example sentences from dictionaries
a6390f9860b28963b100102b839e486732a2ef6ac62bb9bc8916991a1af8a344	Aku tidak bisa tidur sepanjang malam.		Self Citation
a63e3aa60c11d482243a06bd2baba5999cd47744bc76de9c20988da4a15bca66	Muncul keinginanku yang besar untuk memasak!		http://tatoeba.org
a6462e47088b0fa85244702c8e4645085f83c383fd49108879e5bc0289ebcb52	bajunya sedikit kebesaran		example sentences from dictionaries
a6475d347147e75bab0676e0d3ffb2823d2e9b144aa964c2b42a9f9cdb367358	Aku pikir aku mungkin mengetahui apa ini sebenarnya.		http://tatoeba.org
a64a93c4105cd4fae90c735102cd8bd199f631d0877d4692506c97e5cbd4b9cb	Ketika perkataan banyak, pelanggaran tidak terhenti, tetapi dia yang menahan bibirnya adalah bijaksana.		Amsal Salomo
a64ff4a016f9e79e87bde80de9280a4494d53482ee62f7501263ee7e6d75179e	belum pernah bekerja repot seperti ini		example sentences from dictionaries
a650f555fa06581fba7f5a314e44290db93d2c2b0da52bdd200529096c93d7eb	Orang bilang cinta itu buta.		http://tatoeba.org
a659fa15dc208030c4611ae5505a90a0ee9273170fe95c46b2b2af0120e2a2f5	Aku mendambakan kemasyhuran.		http://tatoeba.org
a65c06c90fcc222e607858943896f25539a622cf39d2461a23f7398cea02b7b5	Apakah Anda mau buah?		http://tatoeba.org
a66338b48411125d97d612239cb0a84f1550a011cdf1387a7e64d0446a4f34b6	Denyut nadiku cepat.		http://tatoeba.org
a66c7c68ba10493d68e276d6c52cca3706a367536238ab5f9054edf4f84e40bc	Pucuk dicinta ulam tiba		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a676ab52d817e758c173251f1d42397dad374ac9f32313ac80a0c44c2f186872	Apa itu kebahagiaan?		http://tatoeba.org
a679bb1f54b381a0a1127c6e7e2a7bafd2a1ab619c28ffdb67b4881b639eae71	Cuaca hari ini sangat dingin sehingga membuat kami menggeletuk.		http://tatoeba.org
a67dd660a0759e458d4bc46bb657ed56504c4eb3ee848200da4e4fb2f2b6e606	Hari ini benar-benar hari yang luar biasa.		http://tatoeba.org
a67f08974224442d04bb551a0920eae92c42f676058ee66a59b55c1db0b6fed2	Itu adalah toko yang terkemuka.		http://tatoeba.org
a688e046eb913647ca28e438ea595c83f4e88c5b2534db3a723df9df9e6fab9e	Tanyalah Tom.		http://tatoeba.org
a68e7c0886e10157c14bd4b059c360411d025645c84a422453fb153ad7598381	orang benar merasa berani seperti singa muda.		Amsal Salomo
a68f5d4a2caa004d14c21c4776700e4aa038f39d5fe7d710627f02aba8602631	akibat besarnya air, tanggul itu ambrol		example sentences from dictionaries
a695abdcad031a9d4d7b1d3d5871aceadfab1dd0a551a336ef25c928f52603ea	Dia bisa berbahasa Perancis, dan ternyata dia bisa berbahasa Inggris juga.		http://tatoeba.org
a6a40fccd8c0c2d6b8e3d640d4035fe61960525af861cc0ab3d1d2a331f31770	Dia membantuku secara moral.		http://tatoeba.org
a6a9e23b0ee20d2134c960f6acc37d3043a774108a5c76bdd7cd8e7fcad9e891	Guru kencing berdiri, murid kencing berlari		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a6aa21d5ad12371ecd5f453b343fa3c2a7c2d0ea54f8774db4cc16b6435f68eb	Apakah Anda akan datang?		http://tatoeba.org
a6ac3a30c610e1323ed2a6dee3fbdbffd7f63f5396b2aeaefe563abeae059187	Kami bisa menemukan teman-teman kami kemanapun kami pergi.		http://tatoeba.org
a6bc1ca30984fbbabca37533f168b2f776cf91f6b3c8c57ba89ef18edae659c7	Aku tidak sebodoh yang kamu kira.		http://tatoeba.org
a6bcee7a873794b704a2cb056f58c83a91a6834fbb0dc55120ea6ad73a1c5244	Apa yang sedang mengetren di Paris?		http://tatoeba.org
a6c3c6a43615609c3040b7a98231e8f742a21d2126670c0598a4ec0273a1f69d	Kau tinggal di rumah yang mana?		http://tatoeba.org
a6c83917215046439b51e665d0d88089b979ff94878c2ee14a67161e5fc74307	Kendalikan dirimu.		http://tatoeba.org
a6c85700070cb35eab0973909ea3261ee4191099a5ff7b28fc6dacc4136de9ea	Tom memiliki tangan yang kreatif dan telah membuat berbagai benda yang menarik.		http://tatoeba.org
a6cf2edc530540686fbd7f397ef14c165d085975dfdf0ee9aabd20e5b3fe6b9c	Apa kamu sudah punya kamus bahasa Inggris-Vietnam?		http://tatoeba.org
a6ddc0a7d2565c3f376968679a2e876d395118204ecdc63432348a5f6f098ed4	Silakan Anda ambil saja.		http://tatoeba.org
a6e43e474650c76a1d5e95ccebe037a8e41fb3b57403ddff0fd96cc8421a277c	Dia sangat bosan selama kuliah.		http://tatoeba.org
a6e4a905e15de783e35489f665a96418e794f8c353b51a5b963a598a65a4912c	barisan roker Indonesia dinilai masih lemah		example sentences from dictionaries
a6ed2b3fc8ca573fba8787bfa9e98d574fe915111655bfefe5443edef36c4517	ada pihak yang tega menyunat pesangon karyawan itu		example sentences from dictionaries
a6f333c08bb539ac27f6e4e4900a2fa79db5236d51f2c927ee00329e51f8fc47	Aku sudah jenuh akan hal itu.		http://tatoeba.org
a6fdb86cd6d8305af505cc85ce93fd4ecddfe4e92eb0a669d37d472d66b4c4c2	Apakah kamu sedang sakit flu?		http://tatoeba.org
a6ff4fccf47c5fe5aacc5bc177eea518eaa45b345703595fbc39efc08a3186d7	Mary makan salad ayam panggang.		http://tatoeba.org
a70fda23c3106335722b5fe1dfb661a6b67a3b28cc9c07c1ed83477d380e874c	Alang berjawab, tepuk berbalas		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a71134a9b5b31261fa8f61b47b573673e8620daf44915248beebc7803b6be5c9	Minat siswa terhadap fisika masih rendah.		Self Citation
a714c4ab3a8c77194d4ce86ab1cce04b23714c42ff5b501a454b056afc1ab323	Dia memang seorang pekerja keras.		http://tatoeba.org
a715c4e36a47e8ae3099b15984d3f71d28259237f14fe0e2877d8db34d612de1	Dengan prestasi itu, kamu sudah melampaui dirimu sendiri. Selamat!		http://tatoeba.org
a71b6415581ef11d4a1cb3c06e8f409de04ca65e4f354141501587faa70aceec	Seperti pipit menelan jagung		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a71f20541b462b6a7580316d7a707b1b380487c4adaa08c871636e9615fe97e5	Mereka semua bersalah.		http://tatoeba.org
a72548ed97fc1ef5982a860b1326ebbb66dc176bb7e6075912caab6234b9e3fe	Kelompok tersebut berusaha untuk memecahkan masalah-masalah sosial.		http://tatoeba.org
a7267dc585adc09c93687615fde43604f0327aa43e27cf01aa35f60e66587903	Kemarin, pamanku meninggal karena kanker perut yang dideritanya.		http://tatoeba.org
a72a516a9734929ecf1f70919ad3798d24d7202f0b7c0c5e936a78dcd3cd5ebd	Padi masak, jagung mengupih		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a72e9c5acb0548c9ba47275a1e5569feab6f01d8288177bb2e7c8f0b62296a96	Apakah kau sudah selesai mengepaknya?		http://tatoeba.org
a72fae50bde8bc4218c5b799a2a57bdd18dd6fa70a5906dfd07aedf877580f30	Seperti disalak anjing bertuah		Peribahasa Indonesia (Common Indonesian sayings/proverbs)
a7320aa793fd843f14dd43776abfbae2c2308e349e6e8bf1cb0e35494dd3fcdb	orang gentar melihat misainya yang tebal berpilin itu		example sentences from dictionaries
a733574ff2fbfc3b36d689b12ee62481941865b76d5a3306d3a6bcb25128265a	Udin berjuang karena ingin bernegara		example sentences from dictionaries
a738b630c7a30040d2d94c4f015bf989a0e4e3cdf22e22fdcc22c0c417cbac96	barang-barang itu tidak termuat dalam satu truk		example sentences from dictionaries
a73918ae5ba2933fd5bd80c5ed10c33ea1f07d3a2848561929ad5ebd533eedb5	Aku penasaran apa yang sedang dilakukan Tom sekarang.		http://tatoeba.org
a7416dd41702edbf987a7f45e8d520428c896feb01d469da860c210f866528d3	bau sengit ini rupanya berasal dari masakan nasi yang hangus		example sentences from dictionaries
a74236a797cb400816702574d9aeea3f6d256a4572c7b26c23eef57b2cd21239	Kamu akan menumpuk bara api di atas kepalanya, dan Tuhan akan membalasmu.		Amsal Salomo
a75ebfcf80b2e908fcd3f1e4cb4efa4f65491f33c0625ec2efdc0fac5e8f43b7	Dia adalah satu-satunya orang yang selamat dari kecelakaan itu.		http://tatoeba.org
